customer_id,transaction_count,promo_usage_count,quantity,avg_order_value,first_purchase_date,last_purchase_date,purchase_recency,customer_tenure,payment_method_count,future_spend,total_spent
99855,3,1,6,44.672,2021-02-04 22:52:00,2021-11-02 00:20:00,59.985550775775465,330.04670818318283,2,82.106,223.361
97890,4,1,7,21.523,2021-01-23 19:18:00,2021-11-02 00:22:00,59.98410907114583,342.1952780526273,1,26.966,107.617
73263,1,1,1,10.554,2021-11-02 01:02:00,2021-11-02 01:02:00,59.95673509339121,59.95673509339121,1,0.0,10.554
15923,4,1,5,21.2,2021-01-29 17:53:00,2021-11-02 01:05:00,59.95463412733796,336.25476144215276,3,170.189,84.8
81259,1,0,1,16.026,2021-11-02 01:13:00,2021-11-02 01:13:00,59.94880307335648,59.94880307335648,1,38.848,16.026
2970,2,1,2,16.632,2021-01-30 00:32:00,2021-11-02 01:16:00,59.94677628530092,335.97728554456023,2,10.084,33.264
2943,4,1,5,17.684,2021-02-05 01:37:00,2021-11-02 01:25:00,59.94070620498843,329.93208351980326,2,50.506,88.418
52845,4,4,10,44.147,2021-01-26 22:32:00,2021-11-02 01:37:00,59.93247216184027,339.06046984702544,2,32.202,220.737
95997,5,2,12,31.286,2021-02-02 13:44:00,2021-11-02 01:38:00,59.93162882356482,332.4271959531944,3,70.675,187.719
44661,1,0,2,50.136,2021-11-02 01:45:00,2021-11-02 01:45:00,59.927057353761576,59.927057353761576,1,12.967,100.273
62158,2,2,2,23.689,2021-02-01 21:06:00,2021-11-02 01:54:00,59.920140263599535,333.1203254487847,1,0.0,47.378
85333,5,2,7,33.758,2021-01-29 19:23:00,2021-11-02 02:10:00,59.909216814016204,336.1920293140162,3,55.455,236.303
53505,1,1,2,17.668,2021-11-02 02:29:00,2021-11-02 02:29:00,59.896212326226845,59.896212326226845,1,16.064,17.668
68964,2,1,2,14.365,2021-02-02 19:05:00,2021-11-02 02:34:00,59.8928049705324,332.204460063125,2,0.0,28.73
47699,3,3,7,32.308,2021-02-03 00:27:00,2021-11-02 02:41:00,59.888011247476854,331.9808121734028,2,16.167,129.231
36187,5,2,18,89.25,2021-02-19 00:00:00,2021-11-02 02:55:00,59.87846216506944,315.9999899428472,4,95.736,624.753
46359,4,1,5,13.075,2021-02-05 00:04:00,2021-11-02 03:07:00,59.869490738159726,329.9969328677894,2,152.384,52.299
134,2,1,2,13.366,2021-02-01 23:02:00,2021-11-02 03:10:00,59.86763750155093,333.0397902793287,1,0.0,26.731
76398,4,1,7,31.448,2021-02-04 22:50:00,2021-11-02 03:10:00,59.867471589247685,330.04855955221063,1,20.239,125.791
30520,2,2,2,15.352,2021-06-19 01:40:00,2021-11-02 03:21:00,59.85987245162037,195.93008078495367,2,10.741,30.703
46486,4,2,5,22.962,2021-01-29 22:11:00,2021-11-02 03:22:00,59.859631919178234,336.07516432658565,2,19.995,114.812
60131,5,4,5,19.2,2021-02-03 01:58:00,2021-11-02 03:23:00,59.858528106423606,331.91797255086806,3,38.207,95.999
89368,5,2,11,52.553,2021-01-26 00:53:00,2021-11-02 03:24:00,59.85821920417824,339.962871981956,1,85.906,315.321
27686,3,3,7,35.522,2021-02-05 02:30:00,2021-11-02 03:25:00,59.85719358706019,329.89559636483796,1,13.481,106.566
6505,4,2,10,33.835,2021-04-12 00:58:00,2021-11-02 03:28:00,59.855347173831014,263.9596874516088,1,365.517,270.683
50503,1,0,1,16.382,2021-11-02 03:29:00,2021-11-02 03:29:00,59.85431193363426,59.85431193363426,1,0.0,16.382
71884,3,1,4,15.284,2021-02-06 23:36:00,2021-11-02 03:38:00,59.848587040219904,328.0159944476273,1,33.916,45.852
96344,1,0,1,9.684,2021-11-02 03:46:00,2021-11-02 03:46:00,59.842673681840274,59.842673681840274,1,12.805,9.684
21858,3,2,6,34.123,2021-02-01 03:39:00,2021-11-02 03:49:00,59.840494628113426,333.8474390725579,2,164.224,102.369
74418,2,0,2,18.148,2021-01-30 03:01:00,2021-11-02 04:25:00,59.815910060590284,335.87408135688656,1,0.0,36.297
70091,2,0,2,20.6,2021-02-02 23:08:00,2021-11-02 04:37:00,59.807344980092594,332.03574775787035,2,0.0,41.199
57885,3,1,6,40.531,2021-02-03 03:29:00,2021-11-02 04:42:00,59.80357643986111,331.854502365787,1,9.29,162.124
17088,4,2,8,28.077,2021-01-30 02:06:00,2021-11-02 04:51:00,59.79750378168981,335.9119366520602,1,105.749,112.306
68230,4,0,5,15.839,2021-02-02 02:15:00,2021-11-02 05:10:00,59.78457437452546,332.90573178193284,1,31.977,63.354
65033,8,4,13,35.426,2021-02-03 05:50:00,2021-11-02 05:18:00,59.77901425149306,331.75688462186343,2,223.901,389.69
77861,5,0,17,75.316,2021-02-11 06:16:00,2021-11-02 05:22:00,59.776151477280095,323.7384199957986,2,49.87,903.794
70712,3,1,3,10.923,2021-01-30 05:50:00,2021-11-02 05:24:00,59.77471876256944,335.75639700331016,1,21.578,32.77
12569,4,1,23,188.629,2021-02-05 02:38:00,2021-11-02 05:24:00,59.7745832363426,329.8897684215278,1,31.321,3206.687
6993,4,1,5,16.143,2021-02-05 04:01:00,2021-11-02 05:24:00,59.77449332542824,329.83225952913193,2,26.964,64.572
47580,5,3,10,25.771,2021-01-30 00:33:00,2021-11-02 05:31:00,59.76965776545139,335.97675267285877,3,96.489,128.857
37791,4,1,13,86.769,2021-01-30 00:42:00,2021-11-02 05:34:00,59.7674432871875,335.9702789353356,1,17.587,954.461
66618,1,0,1,14.29,2021-11-02 05:54:00,2021-11-02 05:54:00,59.75405937925927,59.75405937925927,1,0.0,14.29
26744,4,1,5,25.506,2021-02-05 06:48:00,2021-11-02 05:57:00,59.7518143255787,329.7163050663194,2,14.696,127.531
34019,2,0,3,35.969,2021-08-04 05:53:00,2021-11-02 06:12:00,59.74145704736111,149.75452417699074,2,38.165,107.907
36218,5,2,5,18.236,2021-02-02 22:59:00,2021-11-02 06:22:00,59.73449196313658,332.04215400017364,2,400.452,91.179
52575,1,0,6,84.878,2021-11-02 06:42:00,2021-11-02 06:42:00,59.72031473552084,59.72031473552084,1,73.645,509.267
45488,2,0,2,15.819,2021-02-02 00:08:00,2021-11-02 07:00:00,59.708049365960655,332.9941720511458,1,0.0,31.638
75517,5,1,12,67.654,2021-02-07 03:58:00,2021-11-02 07:10:00,59.70130424425926,327.8344523924074,3,65.25,405.925
70125,1,0,1,9.149,2021-11-02 07:11:00,2021-11-02 07:11:00,59.70052087263888,59.70052087263888,1,27.907,9.149
88074,4,0,6,35.684,2021-02-03 07:04:00,2021-11-02 07:14:00,59.69854523861111,331.7051771830556,3,41.901,178.421
85134,2,1,2,11.328,2021-01-28 21:46:00,2021-11-02 07:34:00,59.684210567824074,337.09301843819446,1,0.0,22.656
1236,4,0,5,22.627,2021-02-02 04:04:00,2021-11-02 07:46:00,59.67622608508102,332.83005710359953,1,16.375,90.509
9109,5,2,11,57.737,2021-02-07 07:16:00,2021-11-02 08:28:00,59.64715028538194,327.6968956557523,1,92.749,404.157
33124,2,1,3,27.212,2021-02-05 07:44:00,2021-11-02 08:47:00,59.633453514085645,329.6771803659375,2,0.0,81.637
82994,1,0,1,19.753,2021-11-02 09:10:00,2021-11-02 09:10:00,59.61755794964121,59.61755794964121,1,36.591,19.753
91970,4,2,7,38.622,2021-02-02 07:58:00,2021-11-02 09:32:00,59.60258858162037,332.66746126680556,2,22.691,270.357
69773,2,2,2,19.842,2021-01-27 07:20:00,2021-11-02 09:36:00,59.59952510954861,338.69431677621526,1,0.0,39.684
26352,8,3,13,52.292,2021-01-18 05:29:00,2021-11-02 09:55:00,59.58631228965278,347.77119654891203,2,118.766,627.499
6670,1,0,10,98.86,2021-11-02 10:19:00,2021-11-02 10:19:00,59.56951480539352,59.56951480539352,1,32.759,98.86
2529,3,2,5,32.042,2021-02-03 10:16:00,2021-11-02 10:27:00,59.564220310300925,331.5720559584491,1,31.074,96.125
63284,3,2,4,31.312,2021-02-02 23:46:00,2021-11-02 11:08:00,59.53597465689815,332.00970150875,1,13.099,125.246
47090,1,0,2,16.821,2021-11-02 11:11:00,2021-11-02 11:11:00,59.533522000856486,59.533522000856486,1,0.0,33.642
87742,2,1,2,11.698,2021-01-28 08:06:00,2021-11-02 11:16:00,59.53055494438657,337.6622447592014,1,0.0,23.395
64917,4,1,9,23.296,2021-01-30 06:57:00,2021-11-02 12:35:00,59.47532313995371,335.7097907325463,2,34.302,93.185
85591,2,1,6,76.894,2021-02-03 06:59:00,2021-11-02 12:40:00,59.47172038844907,331.70873427733795,1,0.0,384.471
65593,1,0,1,29.682,2021-11-02 12:55:00,2021-11-02 12:55:00,59.461426842708335,59.461426842708335,1,37.248,29.682
17866,4,5,6,18.69,2021-02-11 10:11:00,2021-11-02 13:34:00,59.43415922,323.57529347925924,1,32.05,93.448
43571,5,1,10,32.834,2021-03-27 03:49:00,2021-11-02 13:42:00,59.42896477777778,279.8406430185185,2,52.707,229.84
35250,4,11,16,170.027,2021-02-02 05:41:00,2021-11-02 13:50:00,59.42311352240741,332.7629283372222,1,148.899,2210.346
16981,2,1,2,22.997,2021-02-03 10:17:00,2021-11-02 14:03:00,59.4141895530787,331.57138862715277,2,0.0,45.993
27693,2,0,20,252.439,2021-06-19 09:58:00,2021-11-02 14:07:00,59.411752775578705,195.58405601631944,1,32.582,2271.952
35189,4,0,15,93.445,2021-01-30 10:45:00,2021-11-02 14:07:00,59.41123975734954,335.55192262771993,1,55.987,373.782
69414,2,1,2,26.305,2021-02-01 15:40:00,2021-11-02 14:09:00,59.41001250686343,333.3471884327894,2,0.0,52.61
27989,1,0,1,16.526,2021-11-02 14:17:00,2021-11-02 14:17:00,59.40455458780093,59.40455458780093,1,86.64,16.526
2895,5,2,12,26.447,2021-02-03 06:35:00,2021-11-02 14:31:00,59.394803267557876,331.72500002681716,3,33.967,158.679
29662,4,4,4,11.751,2021-02-05 12:30:00,2021-11-02 14:39:00,59.389423679502315,329.47877553135413,2,20.72,47.005
19495,4,1,14,105.42,2021-01-30 10:16:00,2021-11-02 14:39:00,59.38921571439814,335.57206293662034,1,147.84,527.098
55589,1,1,2,37.653,2021-11-02 15:01:00,2021-11-02 15:01:00,59.37420509425927,59.37420509425927,1,0.0,37.653
2638,4,1,5,18.652,2021-02-02 05:19:00,2021-11-02 15:11:00,59.366846764687494,332.77790000542825,1,31.163,74.609
91006,2,1,2,17.565,2021-02-02 11:40:00,2021-11-02 15:36:00,59.34937951247685,332.51376608655096,1,0.0,35.129
17254,4,1,6,22.557,2021-02-11 15:04:00,2021-11-02 15:38:00,59.34855933206019,323.37208942465276,2,30.925,90.228
98881,3,7,11,85.208,2021-02-01 12:38:00,2021-11-02 15:52:00,59.33839954076389,333.47292500372686,2,5.4,596.454
76776,3,0,6,53.585,2021-05-08 14:50:00,2021-11-02 15:56:00,59.33605742318287,237.38125418244215,3,46.779,321.512
57668,5,2,17,144.08,2021-02-03 15:29:00,2021-11-02 16:01:00,59.332352287997686,331.3543430287384,2,77.15,1440.799
15122,3,3,7,60.27,2021-01-30 15:14:00,2021-11-02 16:06:00,59.328843256805555,335.3646650160648,2,26.305,301.351
74847,1,0,1,11.808,2021-11-02 16:23:00,2021-11-02 16:23:00,59.31667065630786,59.31667065630786,1,0.0,11.808
44168,4,1,7,25.358,2021-02-05 13:23:00,2021-11-02 16:24:00,59.316029987407404,329.4417938762963,1,39.794,101.433
78121,2,1,5,10.001,2021-02-05 15:57:00,2021-11-02 16:46:00,59.30100008082176,329.33507415489584,1,0.0,20.001
56835,7,4,11,27.702,2021-01-26 10:22:00,2021-11-02 16:57:00,59.293137473368056,339.5676050659606,3,92.621,277.023
22129,2,6,16,127.964,2021-02-01 12:45:00,2021-11-02 17:08:00,59.286079454849535,333.4681627881829,1,0.0,895.745
92446,5,1,14,47.895,2021-01-30 08:17:00,2021-11-02 17:19:00,59.27807363921297,335.65455512069445,1,226.736,478.953
71744,1,0,3,41.078,2021-11-02 17:27:00,2021-11-02 17:27:00,59.272833088692124,59.272833088692124,1,0.0,41.078
33874,5,2,12,51.02,2021-01-26 17:45:00,2021-11-02 17:33:00,59.268221710196755,339.2603860620486,1,21.283,255.102
36307,5,4,21,71.224,2021-02-03 11:24:00,2021-11-02 17:34:00,59.2678340816088,331.52453547049765,2,173.64,498.568
79382,1,0,1,28.868,2021-11-02 17:37:00,2021-11-02 17:37:00,59.26544838780092,59.26544838780092,1,0.0,28.868
94833,5,1,5,20.527,2021-02-07 09:18:00,2021-11-02 17:42:00,59.26242129310185,327.61244444125,2,141.363,102.635
76578,1,0,1,17.892,2021-11-02 17:44:00,2021-11-02 17:44:00,59.260564889953706,59.260564889953706,1,36.163,17.892
43574,5,3,13,57.199,2021-01-26 18:50:00,2021-11-02 17:56:00,59.25234798223379,339.2149752970486,2,227.79,400.394
64525,4,1,6,29.988,2021-01-30 11:47:00,2021-11-02 18:08:00,59.24425487208333,335.5089655202315,1,36.307,179.929
44084,5,0,11,34.805,2021-01-30 07:43:00,2021-11-02 18:11:00,59.24192877918982,335.6780861865972,1,44.878,243.637
93639,4,3,5,21.783,2021-02-08 11:26:00,2021-11-02 18:37:00,59.224035325231476,326.52335245486114,3,21.548,108.914
19884,1,0,1,15.262,2021-11-02 18:40:00,2021-11-02 18:40:00,59.22191339408565,59.22191339408565,1,209.884,15.262
45338,2,0,3,29.361,2021-02-03 12:30:00,2021-11-02 18:41:00,59.22090052619213,331.4784815447107,1,0.0,58.722
81437,2,0,4,35.44,2021-02-02 14:31:00,2021-11-02 18:44:00,59.21917284297454,332.3944621948264,1,0.0,70.88
67912,5,1,27,188.094,2021-01-30 19:05:00,2021-11-02 18:51:00,59.2141776174537,335.20451326560186,2,55.117,3573.79
99813,4,2,8,23.21,2021-02-11 17:07:00,2021-11-02 19:10:00,59.20084250158565,323.2865832423264,1,323.585,92.839
73180,3,5,6,37.713,2021-02-07 18:09:00,2021-11-02 19:14:00,59.19860472181713,327.24340796255785,2,22.901,226.276
8319,5,4,5,13.504,2021-02-03 16:33:00,2021-11-02 19:29:00,59.18811723402778,331.3101658451389,1,36.167,67.519
52204,4,2,11,22.258,2021-02-11 18:49:00,2021-11-02 19:41:00,59.179662917013886,323.2157045836806,1,53.294,89.033
5382,5,4,6,17.328,2021-01-26 14:53:00,2021-11-02 19:43:00,59.17826536543981,339.3797121246991,3,147.527,103.97
91221,2,1,5,39.883,2021-02-03 13:48:00,2021-11-02 19:52:00,59.171578957013885,331.42477340145837,1,0.0,199.415
11678,4,4,4,16.25,2021-02-08 19:15:00,2021-11-02 19:56:00,59.1693433867824,326.1975262571528,2,79.72,65.002
74594,3,0,4,16.566,2021-02-03 17:02:00,2021-11-02 20:17:00,59.154440601215285,331.2901234715857,1,33.091,49.697
39062,3,0,4,31.44,2021-02-01 17:46:00,2021-11-02 20:21:00,59.151871311585644,333.25918612640044,1,0.0,94.319
69430,2,0,3,18.142,2021-06-19 12:45:00,2021-11-02 20:22:00,59.151194721006945,195.46830120248842,1,6.173,54.427
64999,3,2,9,23.443,2021-02-07 19:15:00,2021-11-02 20:29:00,59.146299937106484,327.1976656778472,2,49.944,70.33
28009,2,0,3,25.954,2021-06-20 20:39:00,2021-11-02 20:32:00,59.1437838547801,194.13921209552083,2,25.807,77.862
70335,5,1,9,27.36,2021-03-07 21:00:00,2021-11-02 20:54:00,59.12881428584491,299.12492539695603,2,40.43,136.799
88706,4,2,4,10.186,2021-02-05 21:35:00,2021-11-02 21:14:00,59.114977237604165,329.1006369598264,3,69.398,40.744
74341,5,0,16,58.607,2021-02-07 21:01:00,2021-11-02 21:17:00,59.112982646875004,327.12385070243056,2,257.276,468.855
73086,3,1,6,38.206,2021-02-05 18:20:00,2021-11-02 21:18:00,59.11208958989584,329.2357238491551,1,178.914,191.029
60116,4,1,8,45.558,2021-02-05 19:50:00,2021-11-02 21:30:00,59.10373229688658,329.1732346117014,3,36.178,273.347
69356,3,2,3,15.188,2021-02-03 20:22:00,2021-11-02 21:41:00,59.09641265229167,331.1508918189583,2,22.725,45.565
5242,1,0,1,7.792,2021-11-02 21:44:00,2021-11-02 21:44:00,59.09391417657408,59.09391417657408,1,41.369,7.792
74533,5,1,5,18.673,2021-02-11 18:13:00,2021-11-02 21:46:00,59.092531868923615,323.2405411281829,1,39.235,93.364
38750,4,1,5,19.808,2021-02-02 16:50:00,2021-11-02 21:51:00,59.08892215983796,332.29856336354163,3,44.306,79.231
86103,2,3,3,26.736,2021-02-05 12:08:00,2021-11-02 21:56:00,59.08549631300926,329.49392223893517,2,0.0,80.207
24271,3,1,5,25.436,2021-06-19 17:59:00,2021-11-02 22:13:00,59.07409239939815,195.25035397347222,1,62.488,127.18
591,3,0,4,15.241,2021-01-30 18:30:00,2021-11-02 22:17:00,59.070866334143524,335.229060778588,1,12.997,45.723
21431,2,0,2,18.936,2021-02-03 17:46:00,2021-11-02 22:22:00,59.06736333369213,331.25967814850696,1,0.0,37.872
5107,9,6,26,38.587,2021-01-18 20:42:00,2021-11-02 22:25:00,59.065431233981485,347.1372136413889,2,123.228,385.873
85284,3,0,14,109.264,2021-02-03 17:25:00,2021-11-02 22:29:00,59.063049372893516,331.2741373358565,2,5.909,546.32
37633,1,0,1,9.613,2021-11-02 22:39:00,2021-11-02 22:39:00,59.05610746434027,59.05610746434027,1,8.091,9.613
95903,3,2,3,15.896,2021-02-01 18:31:00,2021-11-02 22:44:00,59.052641568032406,333.2281739754398,2,28.285,47.688
61671,6,3,6,15.694,2021-01-31 20:47:00,2021-11-02 22:50:00,59.04819488243056,334.1337388639121,1,25.744,94.167
99269,3,4,6,38.286,2021-02-05 20:42:00,2021-11-02 23:00:00,59.041583203784725,329.1371734815625,2,91.618,191.432
13094,3,1,13,112.257,2021-02-05 12:42:00,2021-11-02 23:11:00,59.033598579814814,329.4702883946296,1,4.303,785.8
14340,5,25,36,324.609,2021-05-02 21:50:00,2021-11-02 23:19:00,59.027966086932864,243.08997997582173,2,73.034,8439.824
3486,4,1,4,15.808,2021-02-07 12:12:00,2021-11-02 23:25:00,59.02401821675926,327.4913330315741,2,121.742,63.232
11576,4,1,12,43.546,2021-02-08 22:30:00,2021-11-02 23:30:00,59.02054984506944,326.062355400625,1,211.644,217.73
3681,3,1,5,29.319,2021-02-01 23:57:00,2021-11-02 23:41:00,59.012634806956015,333.0014773995486,1,9.617,146.595
57383,5,1,8,23.454,2021-04-16 21:20:00,2021-11-02 23:45:00,59.009942230844906,259.1109723234375,1,144.524,117.268
77497,2,1,2,23.178,2021-02-04 22:04:00,2021-11-02 23:51:00,59.006106858854174,330.0798800070023,1,0.0,46.356
12967,4,1,8,31.474,2021-02-05 22:58:00,2021-11-02 23:58:00,59.00073315847222,329.0427123251389,2,22.351,251.79
28394,3,1,3,13.273,2021-01-30 20:21:00,2021-11-03 00:17:00,58.98816912224537,335.15143301113426,2,29.073,39.818
31139,5,4,7,19.705,2021-02-08 02:00:00,2021-11-03 00:23:00,58.98339754501157,326.9162447672338,2,38.524,98.526
17193,4,4,7,21.712,2021-02-08 22:00:00,2021-11-03 00:27:00,58.98084843917824,326.0829664947338,2,13.456,108.561
95959,5,2,12,38.545,2021-02-03 17:21:00,2021-11-03 00:29:00,58.97936959938657,331.2766844142014,2,67.87,192.725
15909,4,1,4,10.536,2021-02-05 22:14:00,2021-11-03 00:41:00,58.9712170062037,329.0733119136111,1,48.287,42.143
54193,5,1,8,15.808,2021-01-23 00:59:00,2021-11-03 00:52:00,58.96351647071759,342.9588752670139,1,67.193,79.039
61348,1,0,1,7.389,2021-11-03 00:59:00,2021-11-03 00:59:00,58.95892413039352,58.95892413039352,1,0.0,7.389
40384,1,0,1,24.538,2021-11-03 01:09:00,2021-11-03 01:09:00,58.951898375659724,58.951898375659724,1,0.0,24.538
50834,5,5,13,44.466,2021-01-26 23:43:00,2021-11-03 01:14:00,58.94859803106482,339.01152627180556,4,81.944,355.731
30132,3,2,3,17.442,2021-01-30 21:16:00,2021-11-03 01:26:00,58.94022762869213,335.1133642027662,2,12.214,52.327
63415,4,0,5,15.867,2021-01-30 18:56:00,2021-11-03 01:35:00,58.93357579658564,335.2108558891783,2,83.575,63.469
48262,1,0,1,14.555,2021-11-03 01:40:00,2021-11-03 01:40:00,58.93040249454861,58.93040249454861,1,8.741,14.555
73382,3,4,8,48.032,2021-05-06 23:59:00,2021-11-03 01:57:00,58.91841344638889,239.00060094638886,2,24.404,192.129
40382,2,0,4,25.782,2021-02-06 00:44:00,2021-11-03 02:08:00,58.91092216892361,328.9687578170718,1,0.0,103.127
1964,4,1,5,10.023,2021-01-31 03:16:00,2021-11-03 02:23:00,58.90009231744213,334.86334463225694,2,26.455,40.091
64476,3,2,4,14.706,2021-02-01 21:38:00,2021-11-03 02:26:00,58.89795855151621,333.0982826255903,1,57.481,44.117
33693,4,1,4,15.77,2021-02-03 23:40:00,2021-11-03 02:32:00,58.894280154421295,331.01344682108794,2,44.807,63.078
19251,5,0,22,68.553,2021-02-03 22:45:00,2021-11-03 02:33:00,58.89343200605324,331.0514644134606,1,433.33,411.32
29361,2,0,2,11.989,2021-02-04 00:08:00,2021-11-03 03:08:00,58.8691170196875,330.99381609376155,2,0.0,23.978
59147,2,3,4,43.89,2021-02-03 03:22:00,2021-11-03 03:35:00,58.8501725759838,331.85931609450233,2,0.0,175.559
89364,3,3,4,19.101,2021-02-05 22:54:00,2021-11-03 03:45:00,58.843627283171294,329.0453170979861,2,21.493,76.403
84458,4,3,4,14.072,2021-02-06 03:57:00,2021-11-03 04:46:00,58.800871319733794,328.83524631973376,1,600.738,56.288
81348,1,0,1,13.492,2021-11-03 04:47:00,2021-11-03 04:47:00,58.8004145602662,58.8004145602662,1,17.64,13.492
32209,2,1,2,11.528,2021-06-21 02:13:00,2021-11-03 04:52:00,58.797210749976855,193.9073264907176,2,12.921,23.056
40974,5,2,5,14.527,2021-02-04 01:59:00,2021-11-03 05:08:00,58.786021754016204,330.91684351327547,1,48.516,72.634
3438,1,1,1,14.954,2021-11-03 05:29:00,2021-11-03 05:29:00,58.77132698363426,58.77132698363426,1,0.0,14.954
57472,2,3,4,26.168,2021-02-03 03:20:00,2021-11-03 05:31:00,58.76950194046296,331.86079823675925,1,0.0,104.674
81294,3,1,11,61.558,2021-02-08 03:28:00,2021-11-03 05:37:00,58.76541642376157,326.85533540524307,2,25.465,246.234
51643,4,2,11,36.857,2021-02-09 01:47:00,2021-11-03 05:39:00,58.764261737025464,325.9251992370255,3,15.14,184.283
10211,1,0,5,53.856,2021-11-03 05:47:00,2021-11-03 05:47:00,58.75834205835648,58.75834205835648,1,22.129,269.278
69807,2,0,3,15.04,2021-01-31 05:52:00,2021-11-03 05:53:00,58.75451285502315,334.754964243912,1,0.0,30.08
24779,5,8,11,52.592,2021-02-04 02:46:00,2021-11-03 06:01:00,58.7491814281713,330.88405411335646,3,42.855,525.923
93385,2,2,2,9.835,2021-02-02 23:08:00,2021-11-03 06:18:00,58.73694801238426,332.0359989383102,1,0.0,19.671
65592,1,0,4,39.571,2021-11-03 06:31:00,2021-11-03 06:31:00,58.727830931759264,58.727830931759264,1,14.36,158.282
16230,3,1,4,16.62,2021-01-31 05:52:00,2021-11-03 07:08:00,58.7023790166088,334.7555155906829,1,36.586,49.861
38872,2,0,2,16.261,2021-02-04 01:20:00,2021-11-03 07:34:00,58.684151562696755,330.9439779515856,1,22.619,32.523
94224,5,1,22,163.265,2021-02-04 08:47:00,2021-11-03 07:43:00,58.67781981813658,330.63345639221063,1,70.26,1632.652
38369,1,0,14,224.782,2021-11-03 07:47:00,2021-11-03 07:47:00,58.67517380344908,58.67517380344908,1,88.953,2472.6
46891,2,0,8,87.58,2021-08-04 05:42:00,2021-11-03 07:50:00,58.67291989096065,149.76194766873843,1,20.191,262.741
61410,3,0,4,18.7,2021-02-02 05:09:00,2021-11-03 07:56:00,58.66895617961806,332.78513673517364,1,12.376,56.101
45320,2,1,2,13.418,2021-02-05 04:33:00,2021-11-03 08:00:00,58.666417313171294,329.8097274983565,2,0.0,26.837
50026,2,0,2,17.309,2021-02-05 04:50:00,2021-11-03 08:09:00,58.65989273340278,329.7980177334028,1,0.0,34.618
48498,4,2,7,23.922,2021-01-28 05:54:00,2021-11-03 08:46:00,58.63447302342593,337.7537670049074,1,88.488,95.689
78638,3,3,3,21.282,2021-01-31 08:24:00,2021-11-03 08:52:00,58.62989077850695,334.64983290813655,1,25.879,63.846
71551,2,2,2,15.197,2021-02-03 08:25:00,2021-11-03 09:03:00,58.62239785929398,331.6492034148496,2,0.0,30.393
41794,3,9,17,116.603,2021-02-06 06:02:00,2021-11-03 09:35:00,58.600485571087965,328.7480434414583,2,101.592,1049.428
13980,4,4,5,24.608,2021-01-28 10:32:00,2021-11-03 09:37:00,58.598639644375,337.56102390363424,3,241.588,98.431
97802,3,2,4,20.612,2021-04-16 07:02:00,2021-11-03 10:01:00,58.581977167997685,259.7067919828125,2,191.164,82.449
80586,2,0,3,11.079,2021-09-19 07:20:00,2021-11-03 10:14:00,58.57350679949074,103.69444429949074,2,42.22,22.158
6495,3,9,20,214.38,2021-02-02 08:18:00,2021-11-03 10:24:00,58.56662283258102,332.653960795544,2,17.487,2358.182
58107,4,3,6,23.435,2021-02-06 07:01:00,2021-11-03 10:50:00,58.548197933124996,328.7073414516435,2,89.466,117.177
8722,5,3,12,42.21,2021-02-08 06:14:00,2021-11-03 10:51:00,58.547893874224535,326.74026655940975,3,44.938,211.049
96281,5,3,19,47.497,2021-02-12 04:34:00,2021-11-03 10:54:00,58.54576210634259,322.8091533100463,2,113.665,427.476
67008,4,6,32,146.065,2021-02-03 07:25:00,2021-11-03 11:00:00,58.54130554863426,331.69095832641204,2,77.456,2190.982
68581,4,2,4,16.336,2021-02-06 08:13:00,2021-11-03 11:03:00,58.53922107149306,328.65702199741895,1,209.656,65.343
40696,5,4,15,36.299,2021-01-31 08:39:00,2021-11-03 11:36:00,58.516616331886574,334.63953299855325,2,71.889,181.497
469,2,0,3,19.07,2021-02-07 08:27:00,2021-11-03 11:36:00,58.51658387429398,327.64768341133106,2,0.0,38.141
95088,2,0,2,10.092,2021-08-28 08:34:00,2021-11-03 11:45:00,58.51010964731481,125.64256335101851,2,53.74,20.184
85367,2,0,2,10.616,2021-02-07 11:40:00,2021-11-03 11:57:00,58.50204812725694,327.51379581244214,1,0.0,21.231
13930,4,2,4,12.532,2021-02-06 12:47:00,2021-11-03 11:59:00,58.500549507939816,328.467297193125,1,32.488,50.128
27042,6,3,6,12.733,2021-01-19 11:45:00,2021-11-03 12:00:00,58.49989492645833,346.5101842783102,3,56.38,76.395
71066,3,2,5,20.882,2021-02-06 13:32:00,2021-11-03 12:19:00,58.486564686250006,328.43559246402776,1,12.458,83.527
45985,4,1,8,43.277,2021-01-31 13:11:00,2021-11-03 13:02:00,58.45689500568287,334.45054083901624,2,13.484,259.661
53073,4,2,5,28.507,2021-02-12 11:23:00,2021-11-03 13:13:00,58.44861592362268,322.52535203473377,2,40.851,142.533
15595,2,2,10,68.277,2021-02-02 09:48:00,2021-11-03 13:17:00,58.44646120255787,332.59111398033565,1,0.0,136.554
10110,2,0,4,34.611,2021-06-21 07:44:00,2021-11-03 13:34:00,58.434073862210646,193.67752293628473,1,18.847,103.833
82223,5,1,5,13.019,2021-02-08 09:30:00,2021-11-03 13:41:00,58.42925551902778,326.6035379264352,2,46.532,65.096
83226,5,1,5,13.803,2021-02-08 05:56:00,2021-11-03 14:16:00,58.40492543300926,326.7523096922685,3,12.841,69.017
21517,1,0,1,24.5,2021-11-03 14:19:00,2021-11-03 14:19:00,58.40318510597223,58.40318510597223,1,0.0,24.5
80733,3,1,3,17.396,2021-02-09 12:56:00,2021-11-03 15:16:00,58.36380741378473,325.4604856545255,2,91.221,52.188
